Date,Open,High,Low,Close,Adj Close,Volume
4/3/2018,6.636727,6.836327,6.586826,6.736527,6.444185,64429
4/4/2018,6.736527,6.836327,6.586826,6.766467,6.472826,53306
4/5/2018,6.836327,6.836327,6.686627,6.686627,6.396452,29459
4/6/2018,6.686627,6.786427,6.636727,6.686627,6.396452,27054
4/9/2018,6.636727,6.736527,6.586826,6.686627,6.396452,27956
4/10/2018,6.686627,6.786427,6.536926,6.686627,6.396452,138677
4/11/2018,6.636727,6.816367,6.586826,6.786427,6.491921,48998
4/12/2018,6.836327,6.886228,6.736527,6.736527,6.444185,56312
4/13/2018,6.786427,6.786427,6.686627,6.736527,6.444185,28657
4/16/2018,6.786427,6.836327,6.716567,6.786427,6.491921,70841
4/17/2018,6.736527,6.886228,6.686627,6.786427,6.491921,43687
4/18/2018,6.786427,6.836327,6.686627,6.786427,6.491921,45190
4/19/2018,6.786427,6.836327,6.636727,6.736527,6.444185,47094
4/20/2018,6.686627,6.786427,6.586826,6.736527,6.444185,43286
4/23/2018,6.986028,7.235529,6.786427,6.936128,6.635125,180761
4/24/2018,6.986028,7.135729,6.936128,6.986028,6.682859,98797
4/25/2018,7.035928,7.075848,6.936128,6.936128,6.635125,48096
4/26/2018,7.085828,7.135729,7.035928,7.085828,6.778328,64429
4/27/2018,7.135729,7.135729,7.035928,7.085828,6.778328,55411
4/30/2018,7.035928,7.235529,7.035928,7.135729,6.826065,74248
5/1/2018,7.135729,7.185629,6.936128,7.085828,6.778328,40581
5/2/2018,7.035928,7.235529,7.035928,7.185629,6.873798,131563
5/3/2018,7.185629,7.185629,6.986028,7.035928,6.730595,164528
5/4/2018,6.986028,7.235529,6.986028,7.135729,6.826065,107414
5/7/2018,7.135729,7.185629,6.986028,7.085828,6.778328,80060
5/8/2018,7.085828,7.285429,7.035928,7.135729,6.826065,188576
5/9/2018,7.135729,7.285429,7.135729,7.185629,6.873798,63427
5/10/2018,7.235529,7.235529,6.986028,7.085828,6.778328,168536
5/11/2018,7.135729,7.185629,7.035928,7.085828,6.778328,50000
5/14/2018,7.085828,7.185629,7.035928,7.085828,6.778328,55912
5/15/2018,7.035928,7.185629,7.035928,7.185629,6.873798,44689
5/16/2018,7.185629,7.335329,7.175649,7.235529,6.921532,81563
5/17/2018,7.335329,7.38523,7.285429,7.335329,7.017002,60421
5/18/2018,7.38523,7.38523,7.335329,7.335329,7.017002,42986
5/21/2018,7.285429,7.43513,7.285429,7.38523,7.064738,31663
5/22/2018,7.335329,7.53493,7.285429,7.43513,7.112472,71743
5/23/2018,7.48503,7.48503,7.38523,7.41517,7.093379,68537
5/24/2018,7.43513,7.58483,7.38523,7.53493,7.207941,83968
5/25/2018,7.53493,7.58483,7.38523,7.43513,7.112472,46192
5/29/2018,7.38523,7.43513,7.335329,7.43513,7.112472,25250
5/30/2018,7.38523,7.48503,7.38523,7.43513,7.112472,33166
5/31/2018,7.38523,7.43513,7.335329,7.335329,7.017002,26553
6/1/2018,7.335329,7.43513,7.335329,7.38523,7.064738,46393
6/4/2018,7.43513,7.48503,7.335329,7.335329,7.017002,69038
6/5/2018,7.38523,7.41517,7.335329,7.38523,7.064738,65431
6/6/2018,7.43513,7.43513,7.285429,7.285429,6.969268,87475
6/7/2018,7.285429,7.365269,7.285429,7.335329,7.017002,131162
6/8/2018,7.335329,7.38523,7.235529,7.235529,6.921532,81463
6/11/2018,7.235529,7.43513,7.235529,7.43513,7.112472,59018
6/12/2018,7.43513,7.48503,7.38523,7.38523,7.064738,43387
6/13/2018,7.43513,7.43513,7.335329,7.335329,7.017002,41984
6/14/2018,7.285429,7.48503,7.285429,7.43513,7.112472,88877
6/15/2018,7.43513,7.48503,7.38523,7.43513,7.112472,90481
6/18/2018,7.43513,7.53493,7.43513,7.53493,7.207941,17635
6/19/2018,7.53493,7.53493,7.38523,7.43513,7.112472,62124
6/20/2018,7.43513,7.48503,7.43513,7.43513,7.112472,23146
6/21/2018,7.38523,7.48503,7.38523,7.38523,7.064738,93386
6/22/2018,7.684631,8.133733,7.684631,7.934132,7.589819,317133
6/25/2018,7.984032,8.133733,7.934132,8.033932,7.685289,110521
6/26/2018,7.984032,8.333333,7.934132,8.233533,7.876226,126553
6/27/2018,7.984032,8.333333,7.984032,8.083832,7.733023,69839
6/28/2018,8.033932,8.183633,8.033932,8.083832,7.733023,54809
6/29/2018,8.133733,8.233533,8.133733,8.233533,7.876226,57815
7/2/2018,8.183633,8.283433,8.183633,8.283433,7.923961,32264
7/3/2018,8.233533,8.283433,8.233533,8.233533,7.876226,14228
7/5/2018,8.233533,8.333333,8.133733,8.283433,7.923961,60320
7/6/2018,8.333333,8.433134,8.233533,8.333333,7.971696,55110
7/9/2018,8.383234,8.433134,8.233533,8.333333,7.971696,34268
7/10/2018,8.333333,8.433134,8.333333,8.333333,7.971696,28958
7/11/2018,8.383234,8.383234,8.333333,8.333333,7.971696,23547
7/12/2018,8.383234,8.383234,8.323353,8.333333,7.971696,29359
7/13/2018,8.333333,8.383234,8.283433,8.333333,7.971696,42886
7/16/2018,8.283433,8.383234,8.083832,8.133733,7.780758,20441
7/17/2018,8.183633,8.183633,8.033932,8.083832,7.733023,40882
7/18/2018,8.133733,8.133733,7.834331,7.984032,7.637554,50000
7/19/2018,8.033932,8.083832,7.934132,7.934132,7.589819,28056
7/20/2018,7.934132,8.083832,7.934132,8.033932,7.685289,55611
7/23/2018,7.984032,8.383234,7.984032,8.383234,8.019432,48397
7/24/2018,8.433134,8.782435,8.433134,8.483034,8.114902,100701
7/25/2018,8.532934,8.832335,8.483034,8.782435,8.401307,63627
7/26/2018,8.832335,8.832335,8.483034,8.582834,8.210371,80160
7/27/2018,8.682635,8.732535,8.413174,8.433134,8.067165,61022
7/30/2018,8.433134,8.582834,8.433134,8.532934,8.162637,34168
7/31/2018,8.582834,9.081836,8.582834,8.982036,8.592247,110921
8/1/2018,9.031936,9.031936,8.782435,8.782435,8.401307,42284
8/2/2018,8.782435,9.081836,8.782435,8.982036,8.592247,70641
8/3/2018,9.031936,9.331337,8.932136,9.181637,8.783186,132164
8/6/2018,9.131737,9.481038,9.051896,9.181637,8.783186,431261
8/7/2018,9.131737,10.02994,9.131737,9.381238,8.974127,262023
8/8/2018,9.381238,9.481038,9.281437,9.431138,9.02186,86473
8/9/2018,9.431138,9.530938,9.331337,9.481038,9.069595,84168
8/10/2018,9.481038,9.630739,9.331337,9.580838,9.165065,83066
8/13/2018,9.630739,9.730539,9.630739,9.730539,9.308269,77254
8/14/2018,9.730539,10.279441,9.580838,10.07984,9.64241,272444
8/15/2018,10.229541,10.379242,9.98004,10.329341,9.881084,137374
8/16/2018,10.379242,10.628743,10.329341,10.429142,9.976555,254007
8/17/2018,10.578842,10.928144,10.429142,10.828343,10.383272,301402
8/20/2018,10.928144,10.978044,10.359281,10.479042,10.048327,206011
8/21/2018,10.379242,10.678643,10.129741,10.429142,10.000479,175250
8/22/2018,10.429142,10.578842,10.209581,10.528942,10.096178,71643
8/23/2018,10.528942,10.578842,10.279441,10.578842,10.144025,47294
8/24/2018,10.528942,10.528942,10.129741,10.379242,9.952632,116332
8/27/2018,10.429142,10.459082,10.02994,10.179641,9.761233,212424
8/28/2018,10.179641,10.429142,10.149701,10.279441,9.856931,75551
8/29/2018,10.229541,10.229541,9.98004,10.07984,9.665535,114929
8/30/2018,10.07984,10.229541,9.98004,10.229541,9.809084,110521
8/31/2018,10.179641,10.329341,10.129741,10.329341,9.904781,82665
9/4/2018,10.329341,10.479042,10.129741,10.179641,9.761233,150200
9/5/2018,10.129741,10.179641,9.640719,10.129741,9.713385,152204
9/6/2018,10.07984,10.479042,10.07984,10.479042,10.048327,90881
9/7/2018,10.429142,10.628743,10.329341,10.528942,10.096178,110120
9/10/2018,10.578842,10.678643,10.528942,10.678643,10.239725,92585
9/11/2018,10.728543,10.878244,10.628743,10.858283,10.411983,147194
9/12/2018,10.928144,11.027944,10.858283,10.978044,10.526819,197594
9/13/2018,11.077844,11.177645,10.978044,11.057884,10.60338,143687
9/14/2018,11.177645,11.177645,10.928144,11.127745,10.670368,119839
9/17/2018,11.227545,11.277445,11.027944,11.077844,10.622518,68336
9/18/2018,11.077844,11.077844,10.628743,10.728543,10.287575,112825
9/19/2018,10.778443,10.828343,10.229541,10.379242,9.952632,141282
9/20/2018,10.429142,10.429142,9.830339,10.429142,10.000479,91282
9/21/2018,10.429142,10.928144,9.98004,10.758483,10.316284,187875
9/24/2018,10.778443,10.978044,10.329341,10.379242,9.952632,85070
9/25/2018,10.429142,10.678643,10.329341,10.678643,10.239725,60421
9/26/2018,10.678643,11.027944,10.429142,10.878244,10.431123,126352
9/27/2018,10.928144,11.027944,10.828343,10.878244,10.431123,94188
9/28/2018,10.928144,11.227545,10.928144,11.027944,10.57467,137775
10/1/2018,11.536926,11.976048,11.317365,11.317365,10.852194,277454
10/2/2018,11.397206,11.477046,11.187625,11.207585,10.746926,201302
10/3/2018,11.197605,11.407186,11.057884,11.287425,10.823485,241883
10/4/2018,11.317365,11.407186,10.828343,10.908184,10.459833,142885
10/5/2018,10.918164,10.938124,10.479042,10.728543,10.287575,77755
10/8/2018,10.718563,10.908184,10.459082,10.778443,10.335423,110521
10/9/2018,10.768463,10.908184,10.538922,10.728543,10.287575,54910
10/10/2018,10.708583,10.838323,10.279441,10.449102,10.019618,52906
10/11/2018,10.409182,10.479042,10.169661,10.179641,9.761233,61623
10/12/2018,10.199601,10.379242,9.93014,10.349301,9.92392,94889
10/15/2018,10.229541,10.399202,10.149701,10.339321,9.914352,90781
10/16/2018,10.299401,10.409182,10.199601,10.389222,9.9622,72445
10/17/2018,10.349301,10.379242,10.179641,10.279441,9.856931,229358
10/18/2018,10.249501,10.409182,10.0998,10.259481,9.837791,211823
10/19/2018,10.259481,10.409182,9.97006,10.01996,9.608115,50902
10/22/2018,10.07984,10.978044,9.94012,10.139721,9.722954,106012
10/23/2018,10.0499,10.229541,9.94012,10.08982,9.675103,68938
10/24/2018,10.10978,10.219561,9.810379,9.820359,9.41672,268636
10/25/2018,9.9002,10.0499,9.221557,10.01996,9.608115,150200
10/26/2018,9.89022,9.94012,9.471058,9.630739,9.234892,100801
10/29/2018,9.670659,9.91018,9.121756,9.221557,8.842531,88176
10/30/2018,9.161677,9.630739,8.952096,9.471058,9.081776,46092
10/31/2018,9.491018,9.840319,9.361277,9.780439,9.378441,113426
11/1/2018,9.800399,10.379242,9.800399,10.319361,9.920517,91382
11/2/2018,10.349301,10.449102,10.0998,10.189621,9.795794,49399
11/5/2018,10.149701,10.289421,10,10.179641,9.786198,80160
11/6/2018,10.978044,11.177645,10.548902,11.147705,10.716848,242785
11/7/2018,11.227545,11.666667,11.227545,11.447106,11.004675,155911
11/8/2018,11.337325,11.716567,11.337325,11.676647,11.225345,113527
11/9/2018,11.666667,11.696607,11.227545,11.467066,11.023865,248396
11/12/2018,11.487026,11.676647,11.377246,11.427146,10.985488,161723
11/13/2018,11.477046,11.666667,11.467066,11.566866,11.119805,118036
11/14/2018,11.666667,11.696607,11.307385,11.377246,10.937516,102404
11/15/2018,11.337325,11.407186,10.928144,11.347305,10.908731,59318
11/16/2018,11.267465,11.686627,10.968064,11.646707,11.196562,131963
11/19/2018,11.626747,11.626747,11.147705,11.197605,10.764818,98797
11/20/2018,10.998004,11.067864,10.558882,10.878244,10.457801,114729
11/21/2018,10.968064,11.227545,10.878244,11.017964,10.592119,60621
11/23/2018,10.898204,11.107784,10.758483,10.948104,10.524961,21343
11/26/2018,10.938124,11.177645,10.848303,10.868263,10.448205,57114
11/27/2018,10.778443,10.858283,10.379242,10.449102,10.045245,64829
11/28/2018,10.359281,11.207585,10.339321,11.147705,10.716848,118537
11/29/2018,11.087824,11.906188,10.638723,11.506986,11.06224,388576
11/30/2018,11.467066,11.477046,11.087824,11.297405,10.860762,162023
12/3/2018,11.377246,11.626747,10.808383,10.918164,10.49618,107515
12/4/2018,10.878244,11.027944,10.538922,10.628743,10.217941,80461
12/6/2018,10.528942,11.077844,10.528942,10.818363,10.400234,128957
12/7/2018,10.728543,10.978044,10.728543,10.798403,10.381045,63527
12/10/2018,10.728543,10.728543,10.03992,10.499002,10.093217,125450
12/11/2018,10.489022,10.678643,10.349301,10.489022,10.083621,53607
12/12/2018,10.618762,10.618762,10.319361,10.349301,9.949301,55110
12/13/2018,10.359281,10.499002,10.03992,10.149701,9.757418,66433
12/14/2018,10.11976,10.249501,9.93014,10.01996,9.632689,84869
12/17/2018,9.98004,10.00998,9.411178,9.620758,9.248915,135971
12/18/2018,9.700599,9.800399,9.550898,9.650699,9.277699,82064
12/19/2018,9.680639,9.790419,9.461078,9.560878,9.191351,84469
12/20/2018,9.481038,9.640719,9.151697,9.291417,8.932304,123747
12/21/2018,9.301397,9.411178,8.722555,9.011976,8.663664,271442
12/24/2018,8.942116,9.560878,8.872255,9.291417,8.932304,96994
12/26/2018,9.371257,9.580838,9.211577,9.580838,9.21054,102605
12/27/2018,9.461078,9.88024,9.461078,9.720559,9.34486,123547
12/28/2018,9.760479,10.08982,9.730539,9.96008,9.575124,114629
12/31/2018,10.03992,10.139721,9.780439,10.0998,9.709444,218035
1/2/2019,9.97006,10.339321,9.94012,10.249501,9.853358,112825
1/3/2019,10.179641,10.199601,9.94012,10.00998,9.623094,69439
1/4/2019,10.159681,10.289421,10.00998,10.129741,9.738226,84769
1/7/2019,10.129741,10.349301,10.08982,10.189621,9.795794,123747
1/8/2019,10.279441,10.399202,9.99002,10.279441,9.882141,109218
1/9/2019,10.399202,10.538922,10.249501,10.359281,9.958893,59118
1/10/2019,10.349301,10.379242,10.07984,10.269461,9.872547,49499
1/11/2019,10.219561,10.249501,9.93014,10.0499,9.66147,77254
1/14/2019,9.98004,10.229541,9.740519,9.92016,9.536747,74348
1/15/2019,9.88024,10.159681,9.740519,10.10978,9.719039,62024
1/16/2019,10.06986,10.259481,10.00998,10.06986,9.680662,34068
1/17/2019,10.01996,10.229541,10.01996,10.189621,9.795794,55411
1/18/2019,10.219561,10.279441,10.11976,10.149701,9.757418,68336
1/22/2019,10.279441,10.968064,10.189621,10.858283,10.438612,487373
1/23/2019,10.858283,11.347305,10.788423,11.197605,10.764818,135270
1/24/2019,11.227545,11.317365,10.808383,10.908184,10.486585,258015
1/25/2019,10.988024,11.207585,10.938124,11.157685,10.726441,137775
1/28/2019,11.057884,11.147705,10.808383,10.878244,10.481237,103406
1/29/2019,10.848303,10.908184,10.598802,10.688623,10.298539,127555
1/30/2019,10.708583,11.457086,10.708583,11.167665,10.760097,805408
1/31/2019,11.197605,11.776447,11.147705,11.167665,10.760097,350099
2/1/2019,11.207585,11.217565,11.007984,11.027944,10.625474,142484
2/4/2019,11.037924,11.167665,10.918164,10.978044,10.577396,103607
2/5/2019,10.988024,11.077844,10.968064,11.027944,10.625474,122745
2/6/2019,11.007984,11.007984,10.728543,10.878244,10.481237,318035
2/7/2019,10.818363,11.047904,10.708583,10.908184,10.510086,60922
2/8/2019,10.918164,10.978044,10.738523,10.838323,10.442774,81563
2/11/2019,10.768463,10.888224,10.648703,10.878244,10.481237,91382
2/12/2019,11.057884,11.177645,11.057884,11.157685,10.750481,185971
2/13/2019,11.177645,11.207585,11.077844,11.117764,10.712017,188777
2/14/2019,11.027944,11.287425,11.017964,11.217565,10.808174,97394
2/15/2019,11.267465,11.467066,11.097804,11.307385,10.894718,239779
2/19/2019,11.437126,11.546906,11.397206,11.546906,11.125497,166132
2/20/2019,11.536926,11.696607,11.377246,11.686627,11.260117,93887
2/21/2019,11.656687,11.806387,11.606786,11.716567,11.288966,70140
2/22/2019,11.716567,11.776447,11.427146,11.776447,11.346661,70541
2/25/2019,11.856287,11.956088,11.826347,11.836327,11.404354,126152
2/26/2019,11.806387,11.846307,11.437126,11.766467,11.337045,136272
2/27/2019,11.776447,12.065868,11.706587,12.005988,11.567824,78256
2/28/2019,12.005988,12.265469,11.996008,12.155689,11.712063,78757
3/1/2019,12.275449,12.45509,12.155689,12.44511,11.990921,107314
3/4/2019,12.47505,12.694611,12.045908,12.155689,11.712063,249698
3/5/2019,12.295409,12.644711,11.536926,11.946108,11.510131,203005
3/6/2019,12.005988,12.075848,11.666667,11.786427,11.356276,124949
3/7/2019,11.796407,11.796407,11.506986,11.616766,11.192805,79158
3/8/2019,11.536926,11.776447,11.536926,11.736527,11.308197,76352
3/11/2019,11.726547,11.766467,11.526946,11.716567,11.288966,71944
3/12/2019,11.726547,11.976048,11.696607,11.876248,11.442819,62324
3/13/2019,11.886228,12.045908,11.836327,11.876248,11.442819,69238
3/14/2019,11.856287,12.115768,11.806387,11.826347,11.394739,49599
3/15/2019,11.836327,12.055888,11.636727,11.786427,11.356276,161021
3/18/2019,11.616766,12.145709,11.616766,12.075848,11.635135,84669
3/19/2019,12.095808,12.125749,11.976048,12.065868,11.62552,88978
3/20/2019,12.075848,12.195609,11.926148,12.065868,11.62552,86272
3/21/2019,12.055888,12.305389,12.055888,12.205589,11.76014,104208
3/22/2019,12.165669,12.195609,11.546906,11.646707,11.221654,86473
3/25/2019,11.506986,11.906188,11.497006,11.776447,11.346661,85571
3/26/2019,11.846307,12.225549,11.816367,12.135729,11.69283,181562
3/27/2019,12.165669,13.083832,12.165669,12.944112,12.471711,609416
3/28/2019,13.073852,13.433134,12.724551,12.774451,12.308242,211622
3/29/2019,12.894212,12.974052,12.664671,12.784431,12.317858,177655
4/1/2019,12.854291,12.944112,12.634731,12.764471,12.298628,193887
4/2/2019,12.904192,12.984032,12.664671,12.954092,12.481327,97194
4/3/2019,12.974052,13.003992,12.714571,12.734531,12.26978,114929
4/4/2019,12.734531,12.874251,12.56487,12.634731,12.17362,86673
4/5/2019,12.674651,12.754491,12.51497,12.664671,12.202468,144188
4/8/2019,12.664671,12.724551,12.49501,12.58483,12.12554,46593
4/9/2019,12.58483,12.62475,12.40519,12.47505,12.019766,149098
4/10/2019,12.51497,12.854291,12.51497,12.834331,12.365935,73948
4/11/2019,12.834331,13.073852,12.834331,13.003992,12.529405,121943
4/12/2019,13.093812,13.293413,13.003992,13.243513,12.760185,178556
4/15/2019,13.293413,13.473054,13.193613,13.293413,12.808264,124448
4/16/2019,13.353293,13.672655,13.273453,13.602794,13.106353,134569
4/17/2019,13.672655,13.702595,13.133733,13.153693,12.673643,91984
4/18/2019,13.093812,13.183633,12.50499,12.794411,12.327472,179759
4/22/2019,12.734531,12.854291,12.50499,12.764471,12.298628,124549
4/23/2019,12.784431,13.083832,12.61477,12.984032,12.510174,304909
4/24/2019,13.013972,13.313373,12.984032,13.063872,12.5871,92785
4/25/2019,13.063872,13.273453,12.894212,13.193613,12.712108,127454
4/26/2019,13.273453,13.582834,13.253493,13.542914,13.04866,85571
4/29/2019,13.572854,13.672655,13.522954,13.572854,13.077505,169238
4/30/2019,13.622754,13.622754,13.313373,13.393214,12.904421,85771
5/1/2019,13.383234,13.852295,13.273453,13.702595,13.202512,486070
5/2/2019,13.692615,13.852295,13.692615,13.772455,13.294031,106813
5/3/2019,13.772455,13.952096,13.702595,13.802395,13.322928,95691
5/6/2019,13.013972,13.672655,12.994012,13.582834,13.110994,160320
5/7/2019,14.211577,14.870259,13.882236,14.550898,14.045428,514928
5/8/2019,14.610778,14.710579,13.732535,14.261477,13.766064,303806
5/9/2019,14.191617,14.191617,13.632735,13.762475,13.284394,121543
5/10/2019,13.712575,13.772455,13.293413,13.762475,13.284394,138376
5/13/2019,13.473054,13.502994,13.113772,13.403194,12.937595,216532
5/14/2019,13.423154,13.832335,13.373253,13.632735,13.159163,163426
5/15/2019,13.403194,13.882236,13.403194,13.742515,13.265128,169238
5/16/2019,13.782435,13.962076,13.732535,13.802395,13.322928,79158
5/17/2019,13.742515,13.882236,13.423154,13.592814,13.120628,99699
5/20/2019,13.463074,13.542914,13.313373,13.373253,12.908694,96292
5/21/2019,13.423154,13.552894,13.273453,13.493014,13.024297,105811
5/22/2019,13.473054,13.532934,13.423154,13.473054,13.005027,78958
5/23/2019,13.403194,13.413174,13.073852,13.263473,12.802728,76653
5/24/2019,13.343313,13.493014,13.203593,13.243513,12.783461,78958
5/28/2019,13.243513,13.403194,13.143713,13.183633,12.725663,114929
5/29/2019,13.053892,13.153693,12.784431,13.013972,12.561893,171041
5/30/2019,12.984032,13.163673,12.864271,13.043912,12.590793,87875
5/31/2019,12.864271,12.964072,12.44511,12.724551,12.282529,241682
6/3/2019,12.664671,12.764471,12.50499,12.674651,12.234362,91483
6/4/2019,12.704591,12.864271,12.61477,12.864271,12.417393,68938
6/5/2019,12.934132,13.233533,12.844311,13.183633,12.725663,154508
6/6/2019,13.143713,13.143713,12.784431,12.954092,12.504094,58316
6/7/2019,13.013972,13.253493,12.974052,13.103792,12.648595,53106
6/10/2019,13.123752,13.263473,13.053892,13.143713,12.687129,73547
6/11/2019,13.213573,13.263473,13.063872,13.213573,12.754561,96994
6/12/2019,13.213573,13.363273,13.183633,13.333333,12.870161,82966
6/13/2019,13.383234,13.562874,13.373253,13.562874,13.091726,76352
6/14/2019,13.552894,13.612774,13.313373,13.532934,13.062828,74048
6/17/2019,13.493014,13.602794,13.323353,13.473054,13.005027,73046
6/18/2019,13.552894,13.782435,13.552894,13.622754,13.149529,205610
6/19/2019,13.642715,13.772455,13.473054,13.682635,13.20733,55811
6/20/2019,13.832335,13.892216,13.732535,13.812375,13.33256,110721
6/21/2019,13.812375,14.071856,13.712575,14.071856,13.583031,125851
6/24/2019,14.101796,14.121756,13.762475,13.892216,13.40963,419537
6/25/2019,13.902196,13.952096,13.602794,13.902196,13.419262,321542
6/26/2019,13.902196,13.942116,13.712575,13.872255,13.390363,170941
6/27/2019,14.001996,14.281437,13.882236,14.281437,13.78533,190681
6/28/2019,14.311377,14.640719,14.301397,14.411178,13.910563,783464
7/1/2019,14.540918,15.06986,14.161677,14.301397,13.804598,138476
7/2/2019,14.291417,14.461078,14.171657,14.341317,13.843129,101202
7/3/2019,14.341317,14.500998,14.311377,14.500998,13.997264,73146
7/5/2019,14.391218,14.500998,14.271457,14.491018,13.987631,51202
7/8/2019,14.540918,14.540918,14.221557,14.431138,13.929832,153707
7/9/2019,14.401198,14.510978,14.221557,14.291417,13.794963,735468
7/10/2019,14.321357,14.321357,13.592814,13.972056,13.486697,197494
7/11/2019,13.902196,14.011976,13.632735,13.752495,13.274763,165831
7/12/2019,13.822355,14.431138,13.762475,14.391218,13.891296,231662
7/15/2019,14.481038,14.540918,14.161677,14.421158,13.920197,135170
7/16/2019,14.461078,14.580838,14.351297,14.471058,13.968364,116032
7/17/2019,14.590818,14.790419,14.431138,14.670659,14.161032,205210
7/18/2019,14.580838,14.600798,14.321357,14.371257,13.87203,71944
7/19/2019,14.321357,14.570858,14.111776,14.481038,13.977997,134869
7/22/2019,14.520958,14.550898,14.051896,14.191617,13.698631,116032
7/23/2019,14.241517,14.351297,14.091816,14.341317,13.843129,70040
7/24/2019,14.341317,14.481038,14.221557,14.471058,13.968364,171442
7/25/2019,14.371257,14.421158,13.972056,14.001996,13.515597,99699
7/26/2019,13.992016,14.191617,13.752495,14.141717,13.650463,80861
7/29/2019,14.161677,14.441118,14.111776,14.321357,13.823862,136172
7/30/2019,14.311377,14.540918,14.211577,14.431138,13.929832,175450
7/31/2019,14.421158,14.670659,14.191617,14.341317,13.843129,126553
8/1/2019,14.321357,14.530938,13.852295,13.972056,13.486697,166031
8/2/2019,13.922156,13.982036,13.772455,13.982036,13.520473,108416
8/5/2019,14.021956,14.061876,13.133733,13.343313,12.902836,312624
8/6/2019,9.461078,12.355289,8.542914,11.477046,11.098175,1069334
8/7/2019,11.227545,11.447106,10.938124,11.107784,10.741103,442483
8/8/2019,11.157685,11.257485,10.948104,11.217565,10.847261,188276
8/9/2019,11.167665,11.267465,10.848303,10.978044,10.615647,212925
8/12/2019,10.818363,11.037924,10.698603,10.978044,10.615647,275149
8/13/2019,10.828343,11.237525,10.828343,11.217565,10.847261,120440
8/14/2019,11.127745,11.237525,10.998004,11.057884,10.692853,152404
8/15/2019,10.748503,11.037924,10.748503,10.838323,10.480538,341682
8/16/2019,10.868263,10.898204,10.578842,10.668663,10.31648,307414
8/19/2019,10.988024,11.017964,10.748503,10.768463,10.412984,250801
8/20/2019,10.738523,10.998004,10.738523,10.928144,10.567392,234568
8/21/2019,11.007984,11.007984,10.698603,10.748503,10.393682,113527
8/22/2019,10.738523,10.928144,10.568862,10.818363,10.461236,101503
8/23/2019,10.748503,10.838323,10.668663,10.738523,10.38403,235971
8/26/2019,10.748503,10.818363,10.638723,10.698603,10.34543,264027
8/27/2019,10.718563,10.838323,10.538922,10.578842,10.229621,170440
8/28/2019,10.528942,10.738523,10.399202,10.738523,10.38403,255109
8/29/2019,10.808383,11.067864,10.788423,11.047904,10.683199,105010
8/30/2019,11.117764,11.117764,10.928144,10.988024,10.625298,239979
9/3/2019,10.948104,11.117764,10.858283,10.938124,10.577042,250400
9/4/2019,11.007984,11.287425,10.958084,11.227545,10.85691,70741
9/5/2019,11.337325,11.696607,11.307385,11.457086,11.078875,100400
9/6/2019,11.487026,11.576846,11.187625,11.217565,10.847261,90781
9/9/2019,11.247505,11.467066,11.217565,11.317365,10.943765,77655
9/10/2019,11.337325,11.576846,11.327345,11.516966,11.136779,96092
9/11/2019,11.606786,11.916168,11.556886,11.836327,11.445596,123246
9/12/2019,11.826347,12.185629,11.746507,12.015968,11.619308,182765
9/13/2019,12.095808,12.245509,12.005988,12.205589,11.802669,109118
9/16/2019,12.205589,12.365269,11.516966,11.566866,11.185031,136873
9/17/2019,11.556886,11.686627,11.477046,11.656687,11.271886,149198
9/18/2019,11.656687,11.676647,11.477046,11.656687,11.271886,292684
9/19/2019,11.696607,11.916168,11.596806,11.626747,11.242934,89078
9/20/2019,11.586826,11.856287,11.506986,11.786427,11.397342,265029
9/23/2019,11.686627,11.816367,11.536926,11.606786,11.223634,77755
9/24/2019,11.616766,11.616766,11.277445,11.417166,11.040271,113627
9/25/2019,11.417166,11.676647,11.417166,11.626747,11.242934,88577
9/26/2019,11.716567,11.716567,11.506986,11.566866,11.185031,121242
9/27/2019,11.566866,11.566866,11.407186,11.546906,11.16573,76152
9/30/2019,11.526946,11.816367,11.526946,11.706587,11.320138,266833
10/1/2019,11.746507,11.856287,11.387226,11.467066,11.088524,77154
10/2/2019,11.417166,11.596806,11.237525,11.457086,11.078875,99499
10/3/2019,11.437126,11.447106,11.147705,11.277445,10.905163,76152
10/4/2019,11.277445,11.367265,11.097804,11.277445,10.905163,112024
10/7/2019,11.247505,11.377246,11.107784,11.297405,10.924465,71843
10/8/2019,11.197605,11.217565,10.918164,11.027944,10.6639,91382
10/9/2019,11.067864,11.237525,11.067864,11.167665,10.799006,79459
10/10/2019,11.137725,11.377246,11.067864,11.237525,10.866561,125450
10/11/2019,11.886228,12.754491,11.467066,11.796407,11.406995,177053
10/14/2019,11.816367,11.836327,11.636727,11.716567,11.329789,117935
10/15/2019,11.726547,11.776447,11.487026,11.516966,11.136779,96092
10/16/2019,11.427146,12.175649,11.427146,12.105788,11.706161,314227
10/17/2019,12.115768,12.45509,11.956088,12.365269,11.957077,185170
10/18/2019,12.305389,12.45509,12.095808,12.145709,11.744766,184969
10/21/2019,12.285429,12.355289,12.155689,12.175649,11.773717,92284
10/22/2019,12.145709,12.275449,12.015968,12.075848,11.677212,69038
10/23/2019,12.055888,12.135729,11.996008,12.095808,11.69651,56914
10/24/2019,12.125749,12.145709,11.986028,12.095808,11.69651,48898
10/25/2019,12.075848,12.145709,11.956088,11.986028,11.590358,79759
10/28/2019,12.015968,12.205589,12.015968,12.065868,11.667562,77755
10/29/2019,12.075848,12.38523,11.936128,12.345309,11.937778,92585
10/30/2019,12.335329,12.734531,12.335329,12.674651,12.256246,336772
